0,31.07569721115538
1,31.341301460823374
2,31.606905710491368
3,32.80212483399735
4,33.06772908366534
5,32.669322709163346
6,30.0132802124834
7,32.80212483399735
8,30.1460823373174
9,33.333333333333336
10,36.254980079681275
11,34.52855245683931
12,30.677290836653388
13,34.9269588313413
14,34.66135458167331
15,34.52855245683931
16,31.208499335989377
17,35.1925630810093
18,34.52855245683931
19,34.9269588313413
20,34.39575033200531
21,33.333333333333336
22,34.13014608233732
23,35.98937583001328
24,35.590969455511285
25,35.059760956175296
26,37.45019920318725
27,34.26294820717131
28,35.98937583001328
29,36.254980079681275
30,37.71580345285525
31,41.03585657370518
32,38.24701195219124
33,39.8406374501992
34,40.1062416998672
35,38.114209827357236
36,38.37981407702523
37,39.7078353253652
38,37.84860557768924
39,39.8406374501992
40,39.8406374501992
41,40.37184594953519
42,42.363877822045154
43,43.16069057104914
44,43.02788844621514
45,44.887118193891105
46,44.355909694555116
47,43.691899070385126
48,49.136786188579016
49,49.667994687915005
50,52.722443559096945
51,50.73041168658698
52,49.40239043824701
53,53.253652058432934
54,49.933598937583
55,55.37848605577689
56,50.46480743691899
57,53.51925630810093
58,54.9800796812749
59,57.76892430278885
60,56.308100929614874
61,54.18326693227092
62,59.22974767596281
63,61.08897742363878
64,55.90969455511288
65,56.57370517928287
66,56.83930942895086
67,58.56573705179283
68,59.36254980079681
69,59.7609561752988
70,58.96414342629482
71,61.354581673306775
72,60.823373173970786
73,62.54980079681275
74,61.354581673306775
75,61.48738379814077
76,59.7609561752988
77,61.885790172642764
78,61.62018592297477
79,57.76892430278885
80,63.34661354581673
81,62.54980079681275
82,60.1593625498008
83,62.15139442231076
84,62.01859229747676
85,61.221779548472774
86,59.8937583001328
87,61.48738379814077
88,60.95617529880478
89,60.42496679946879
90,61.08897742363878
91,63.081009296148736
92,62.15139442231076
93,58.43293492695883
94,60.2921646746348
95,61.75298804780876
96,60.823373173970786
97,59.49535192563081
98,59.49535192563081
99,60.42496679946879
100,61.08897742363878
101,60.2921646746348
102,63.081009296148736
103,61.354581673306775
104,62.54980079681275
105,60.2921646746348
106,60.0265604249668
107,59.7609561752988
108,62.94820717131474
109,57.636122177954846
110,61.08897742363878
111,61.62018592297477
112,59.62815405046481
113,54.9800796812749
114,60.0265604249668
115,59.09694555112882
116,58.96414342629482
